dataset,publishTime,startTime,settlementDate,settlementPeriod,fuelType,generation
FUELHH,2024-01-09T17:30:00Z,2024-01-09T17:00:00Z,2024-01-09,35,WIND,11135
FUELHH,2024-01-09T17:00:00Z,2024-01-09T16:30:00Z,2024-01-09,34,WIND,11000
FUELHH,2024-01-09T16:30:00Z,2024-01-09T16:00:00Z,2024-01-09,33,WIND,11052
FUELHH,2024-01-09T16:00:00Z,2024-01-09T15:30:00Z,2024-01-09,32,WIND,11024
FUELHH,2024-01-09T15:30:00Z,2024-01-09T15:00:00Z,2024-01-09,31,WIND,10939
FUELHH,2024-01-09T15:00:00Z,2024-01-09T14:30:00Z,2024-01-09,30,WIND,11161
FUELHH,2024-01-09T14:30:00Z,2024-01-09T14:00:00Z,2024-01-09,29,WIND,11493
FUELHH,2024-01-09T14:00:00Z,2024-01-09T13:30:00Z,2024-01-09,28,WIND,11550
FUELHH,2024-01-09T13:30:00Z,2024-01-09T13:00:00Z,2024-01-09,27,WIND,11806
FUELHH,2024-01-09T13:00:00Z,2024-01-09T12:30:00Z,2024-01-09,26,WIND,11886
FUELHH,2024-01-09T12:30:00Z,2024-01-09T12:00:00Z,2024-01-09,25,WIND,11866
FUELHH,2024-01-09T12:00:00Z,2024-01-09T11:30:00Z,2024-01-09,24,WIND,12042
FUELHH,2024-01-09T11:30:00Z,2024-01-09T11:00:00Z,2024-01-09,23,WIND,12275
FUELHH,2024-01-09T11:00:00Z,2024-01-09T10:30:00Z,2024-01-09,22,WIND,12374
FUELHH,2024-01-09T10:30:00Z,2024-01-09T10:00:00Z,2024-01-09,21,WIND,12481
FUELHH,2024-01-09T10:00:00Z,2024-01-09T09:30:00Z,2024-01-09,20,WIND,12380
FUELHH,2024-01-09T09:30:00Z,2024-01-09T09:00:00Z,2024-01-09,19,WIND,12411
FUELHH,2024-01-09T09:00:00Z,2024-01-09T08:30:00Z,2024-01-09,18,WIND,12385
FUELHH,2024-01-09T08:30:00Z,2024-01-09T08:00:00Z,2024-01-09,17,WIND,12298
FUELHH,2024-01-09T08:00:00Z,2024-01-09T07:30:00Z,2024-01-09,16,WIND,12320
FUELHH,2024-01-09T07:30:00Z,2024-01-09T07:00:00Z,2024-01-09,15,WIND,12192
FUELHH,2024-01-09T07:00:00Z,2024-01-09T06:30:00Z,2024-01-09,14,WIND,11944
FUELHH,2024-01-09T06:30:00Z,2024-01-09T06:00:00Z,2024-01-09,13,WIND,11659
FUELHH,2024-01-09T06:00:00Z,2024-01-09T05:30:00Z,2024-01-09,12,WIND,11558
FUELHH,2024-01-09T05:30:00Z,2024-01-09T05:00:00Z,2024-01-09,11,WIND,11483
FUELHH,2024-01-09T05:00:00Z,2024-01-09T04:30:00Z,2024-01-09,10,WIND,11558
FUELHH,2024-01-09T04:30:00Z,2024-01-09T04:00:00Z,2024-01-09,9,WIND,11574
FUELHH,2024-01-09T04:00:00Z,2024-01-09T03:30:00Z,2024-01-09,8,WIND,11480
FUELHH,2024-01-09T03:30:00Z,2024-01-09T03:00:00Z,2024-01-09,7,WIND,11356
FUELHH,2024-01-09T03:00:00Z,2024-01-09T02:30:00Z,2024-01-09,6,WIND,11381
FUELHH,2024-01-09T02:30:00Z,2024-01-09T02:00:00Z,2024-01-09,5,WIND,11298
FUELHH,2024-01-09T02:00:00Z,2024-01-09T01:30:00Z,2024-01-09,4,WIND,11277
FUELHH,2024-01-09T01:30:00Z,2024-01-09T01:00:00Z,2024-01-09,3,WIND,11440
FUELHH,2024-01-09T01:00:00Z,2024-01-09T00:30:00Z,2024-01-09,2,WIND,11652
FUELHH,2024-01-09T00:30:00Z,2024-01-09T00:00:00Z,2024-01-09,1,WIND,11819
FUELHH,2024-01-09T00:00:00Z,2024-01-08T23:30:00Z,2024-01-08,48,WIND,11909
FUELHH,2024-01-08T23:30:00Z,2024-01-08T23:00:00Z,2024-01-08,47,WIND,11895
FUELHH,2024-01-08T23:00:00Z,2024-01-08T22:30:00Z,2024-01-08,46,WIND,11782
FUELHH,2024-01-08T22:30:00Z,2024-01-08T22:00:00Z,2024-01-08,45,WIND,11616
FUELHH,2024-01-08T22:00:00Z,2024-01-08T21:30:00Z,2024-01-08,44,WIND,11738
FUELHH,2024-01-08T21:30:00Z,2024-01-08T21:00:00Z,2024-01-08,43,WIND,11660
FUELHH,2024-01-08T21:00:00Z,2024-01-08T20:30:00Z,2024-01-08,42,WIND,11592
FUELHH,2024-01-08T20:30:00Z,2024-01-08T20:00:00Z,2024-01-08,41,WIND,11536
FUELHH,2024-01-08T20:00:00Z,2024-01-08T19:30:00Z,2024-01-08,40,WIND,11371
FUELHH,2024-01-08T19:30:00Z,2024-01-08T19:00:00Z,2024-01-08,39,WIND,11412
FUELHH,2024-01-08T19:00:00Z,2024-01-08T18:30:00Z,2024-01-08,38,WIND,11439
FUELHH,2024-01-08T18:30:00Z,2024-01-08T18:00:00Z,2024-01-08,37,WIND,11362
FUELHH,2024-01-08T18:00:00Z,2024-01-08T17:30:00Z,2024-01-08,36,WIND,11535
FUELHH,2024-01-08T17:30:00Z,2024-01-08T17:00:00Z,2024-01-08,35,WIND,10919
FUELHH,2024-01-08T17:00:00Z,2024-01-08T16:30:00Z,2024-01-08,34,WIND,10783
FUELHH,2024-01-08T16:30:00Z,2024-01-08T16:00:00Z,2024-01-08,33,WIND,10769
FUELHH,2024-01-08T16:00:00Z,2024-01-08T15:30:00Z,2024-01-08,32,WIND,10616
FUELHH,2024-01-08T15:30:00Z,2024-01-08T15:00:00Z,2024-01-08,31,WIND,10317
FUELHH,2024-01-08T15:00:00Z,2024-01-08T14:30:00Z,2024-01-08,30,WIND,10226
FUELHH,2024-01-08T14:30:00Z,2024-01-08T14:00:00Z,2024-01-08,29,WIND,10377
FUELHH,2024-01-08T14:00:00Z,2024-01-08T13:30:00Z,2024-01-08,28,WIND,10499
FUELHH,2024-01-08T13:30:00Z,2024-01-08T13:00:00Z,2024-01-08,27,WIND,10469
FUELHH,2024-01-08T13:00:00Z,2024-01-08T12:30:00Z,2024-01-08,26,WIND,10163
FUELHH,2024-01-08T12:30:00Z,2024-01-08T12:00:00Z,2024-01-08,25,WIND,10111
FUELHH,2024-01-08T12:00:00Z,2024-01-08T11:30:00Z,2024-01-08,24,WIND,9986
FUELHH,2024-01-08T11:30:00Z,2024-01-08T11:00:00Z,2024-01-08,23,WIND,9777
FUELHH,2024-01-08T11:00:00Z,2024-01-08T10:30:00Z,2024-01-08,22,WIND,9545
FUELHH,2024-01-08T10:30:00Z,2024-01-08T10:00:00Z,2024-01-08,21,WIND,9334
FUELHH,2024-01-08T10:00:00Z,2024-01-08T09:30:00Z,2024-01-08,20,WIND,9199
FUELHH,2024-01-08T09:30:00Z,2024-01-08T09:00:00Z,2024-01-08,19,WIND,8833
FUELHH,2024-01-08T09:00:00Z,2024-01-08T08:30:00Z,2024-01-08,18,WIND,8551
FUELHH,2024-01-08T08:30:00Z,2024-01-08T08:00:00Z,2024-01-08,17,WIND,8230
FUELHH,2024-01-08T08:00:00Z,2024-01-08T07:30:00Z,2024-01-08,16,WIND,8031
FUELHH,2024-01-08T07:30:00Z,2024-01-08T07:00:00Z,2024-01-08,15,WIND,7640
FUELHH,2024-01-08T07:00:00Z,2024-01-08T06:30:00Z,2024-01-08,14,WIND,7502
FUELHH,2024-01-08T06:30:00Z,2024-01-08T06:00:00Z,2024-01-08,13,WIND,7472
FUELHH,2024-01-08T06:00:00Z,2024-01-08T05:30:00Z,2024-01-08,12,WIND,7292
FUELHH,2024-01-08T05:30:00Z,2024-01-08T05:00:00Z,2024-01-08,11,WIND,7381
FUELHH,2024-01-08T05:00:00Z,2024-01-08T04:30:00Z,2024-01-08,10,WIND,6945
FUELHH,2024-01-08T04:30:00Z,2024-01-08T04:00:00Z,2024-01-08,9,WIND,6980
FUELHH,2024-01-08T04:00:00Z,2024-01-08T03:30:00Z,2024-01-08,8,WIND,6533
FUELHH,2024-01-08T03:30:00Z,2024-01-08T03:00:00Z,2024-01-08,7,WIND,6274
FUELHH,2024-01-08T03:00:00Z,2024-01-08T02:30:00Z,2024-01-08,6,WIND,6043
FUELHH,2024-01-08T02:30:00Z,2024-01-08T02:00:00Z,2024-01-08,5,WIND,5342
FUELHH,2024-01-08T02:00:00Z,2024-01-08T01:30:00Z,2024-01-08,4,WIND,5215
FUELHH,2024-01-08T01:30:00Z,2024-01-08T01:00:00Z,2024-01-08,3,WIND,5033
FUELHH,2024-01-08T01:00:00Z,2024-01-08T00:30:00Z,2024-01-08,2,WIND,4730
FUELHH,2024-01-08T00:30:00Z,2024-01-08T00:00:00Z,2024-01-08,1,WIND,4629
FUELHH,2024-01-08T00:00:00Z,2024-01-07T23:30:00Z,2024-01-07,48,WIND,4275
FUELHH,2024-01-07T23:30:00Z,2024-01-07T23:00:00Z,2024-01-07,47,WIND,4242
FUELHH,2024-01-07T23:00:00Z,2024-01-07T22:30:00Z,2024-01-07,46,WIND,4100
FUELHH,2024-01-07T22:30:00Z,2024-01-07T22:00:00Z,2024-01-07,45,WIND,3994
FUELHH,2024-01-07T22:00:00Z,2024-01-07T21:30:00Z,2024-01-07,44,WIND,4030
FUELHH,2024-01-07T21:30:00Z,2024-01-07T21:00:00Z,2024-01-07,43,WIND,3992
FUELHH,2024-01-07T21:00:00Z,2024-01-07T20:30:00Z,2024-01-07,42,WIND,4017
FUELHH,2024-01-07T20:30:00Z,2024-01-07T20:00:00Z,2024-01-07,41,WIND,4032
FUELHH,2024-01-07T20:00:00Z,2024-01-07T19:30:00Z,2024-01-07,40,WIND,4169
FUELHH,2024-01-07T19:30:00Z,2024-01-07T19:00:00Z,2024-01-07,39,WIND,4202
FUELHH,2024-01-07T19:00:00Z,2024-01-07T18:30:00Z,2024-01-07,38,WIND,4281
FUELHH,2024-01-07T18:30:00Z,2024-01-07T18:00:00Z,2024-01-07,37,WIND,4324
FUELHH,2024-01-07T18:00:00Z,2024-01-07T17:30:00Z,2024-01-07,36,WIND,4325
FUELHH,2024-01-07T17:30:00Z,2024-01-07T17:00:00Z,2024-01-07,35,WIND,4316
FUELHH,2024-01-07T17:00:00Z,2024-01-07T16:30:00Z,2024-01-07,34,WIND,4305
FUELHH,2024-01-07T16:30:00Z,2024-01-07T16:00:00Z,2024-01-07,33,WIND,4299
FUELHH,2024-01-07T16:00:00Z,2024-01-07T15:30:00Z,2024-01-07,32,WIND,4315
FUELHH,2024-01-07T15:30:00Z,2024-01-07T15:00:00Z,2024-01-07,31,WIND,4325
FUELHH,2024-01-07T15:00:00Z,2024-01-07T14:30:00Z,2024-01-07,30,WIND,4352
FUELHH,2024-01-07T14:30:00Z,2024-01-07T14:00:00Z,2024-01-07,29,WIND,4332
FUELHH,2024-01-07T14:00:00Z,2024-01-07T13:30:00Z,2024-01-07,28,WIND,4327
FUELHH,2024-01-07T13:30:00Z,2024-01-07T13:00:00Z,2024-01-07,27,WIND,4437
FUELHH,2024-01-07T13:00:00Z,2024-01-07T12:30:00Z,2024-01-07,26,WIND,4391
FUELHH,2024-01-07T12:30:00Z,2024-01-07T12:00:00Z,2024-01-07,25,WIND,4435
FUELHH,2024-01-07T12:00:00Z,2024-01-07T11:30:00Z,2024-01-07,24,WIND,4648
FUELHH,2024-01-07T11:30:00Z,2024-01-07T11:00:00Z,2024-01-07,23,WIND,4848
FUELHH,2024-01-07T11:00:00Z,2024-01-07T10:30:00Z,2024-01-07,22,WIND,5015
FUELHH,2024-01-07T10:30:00Z,2024-01-07T10:00:00Z,2024-01-07,21,WIND,5311
FUELHH,2024-01-07T10:00:00Z,2024-01-07T09:30:00Z,2024-01-07,20,WIND,5385
FUELHH,2024-01-07T09:30:00Z,2024-01-07T09:00:00Z,2024-01-07,19,WIND,5549
FUELHH,2024-01-07T09:00:00Z,2024-01-07T08:30:00Z,2024-01-07,18,WIND,5612
FUELHH,2024-01-07T08:30:00Z,2024-01-07T08:00:00Z,2024-01-07,17,WIND,6044
FUELHH,2024-01-07T08:00:00Z,2024-01-07T07:30:00Z,2024-01-07,16,WIND,6109
FUELHH,2024-01-07T07:30:00Z,2024-01-07T07:00:00Z,2024-01-07,15,WIND,6138
FUELHH,2024-01-07T07:00:00Z,2024-01-07T06:30:00Z,2024-01-07,14,WIND,6440
FUELHH,2024-01-07T06:30:00Z,2024-01-07T06:00:00Z,2024-01-07,13,WIND,6402
FUELHH,2024-01-07T06:00:00Z,2024-01-07T05:30:00Z,2024-01-07,12,WIND,6434
FUELHH,2024-01-07T05:30:00Z,2024-01-07T05:00:00Z,2024-01-07,11,WIND,6290
FUELHH,2024-01-07T05:00:00Z,2024-01-07T04:30:00Z,2024-01-07,10,WIND,6066
FUELHH,2024-01-07T04:30:00Z,2024-01-07T04:00:00Z,2024-01-07,9,WIND,6342
FUELHH,2024-01-07T04:00:00Z,2024-01-07T03:30:00Z,2024-01-07,8,WIND,6176
FUELHH,2024-01-07T03:30:00Z,2024-01-07T03:00:00Z,2024-01-07,7,WIND,5881
FUELHH,2024-01-07T03:00:00Z,2024-01-07T02:30:00Z,2024-01-07,6,WIND,5770
FUELHH,2024-01-07T02:30:00Z,2024-01-07T02:00:00Z,2024-01-07,5,WIND,5904
FUELHH,2024-01-07T02:00:00Z,2024-01-07T01:30:00Z,2024-01-07,4,WIND,5946
FUELHH,2024-01-07T01:30:00Z,2024-01-07T01:00:00Z,2024-01-07,3,WIND,5803
FUELHH,2024-01-07T01:00:00Z,2024-01-07T00:30:00Z,2024-01-07,2,WIND,5552
FUELHH,2024-01-07T00:30:00Z,2024-01-07T00:00:00Z,2024-01-07,1,WIND,5708
FUELHH,2024-01-07T00:00:00Z,2024-01-06T23:30:00Z,2024-01-06,48,WIND,5390
FUELHH,2024-01-06T23:30:00Z,2024-01-06T23:00:00Z,2024-01-06,47,WIND,5175
FUELHH,2024-01-06T23:00:00Z,2024-01-06T22:30:00Z,2024-01-06,46,WIND,5275
FUELHH,2024-01-06T22:30:00Z,2024-01-06T22:00:00Z,2024-01-06,45,WIND,5090
FUELHH,2024-01-06T22:00:00Z,2024-01-06T21:30:00Z,2024-01-06,44,WIND,4906
FUELHH,2024-01-06T21:30:00Z,2024-01-06T21:00:00Z,2024-01-06,43,WIND,4916
FUELHH,2024-01-06T21:00:00Z,2024-01-06T20:30:00Z,2024-01-06,42,WIND,4911
FUELHH,2024-01-06T20:30:00Z,2024-01-06T20:00:00Z,2024-01-06,41,WIND,5132
FUELHH,2024-01-06T20:00:00Z,2024-01-06T19:30:00Z,2024-01-06,40,WIND,4946
FUELHH,2024-01-06T19:30:00Z,2024-01-06T19:00:00Z,2024-01-06,39,WIND,4878
FUELHH,2024-01-06T19:00:00Z,2024-01-06T18:30:00Z,2024-01-06,38,WIND,4778
FUELHH,2024-01-06T18:30:00Z,2024-01-06T18:00:00Z,2024-01-06,37,WIND,5050
FUELHH,2024-01-06T18:00:00Z,2024-01-06T17:30:00Z,2024-01-06,36,WIND,5203
FUELHH,2024-01-06T17:30:00Z,2024-01-06T17:00:00Z,2024-01-06,35,WIND,5212
FUELHH,2024-01-06T17:00:00Z,2024-01-06T16:30:00Z,2024-01-06,34,WIND,5194
FUELHH,2024-01-06T16:30:00Z,2024-01-06T16:00:00Z,2024-01-06,33,WIND,5248
FUELHH,2024-01-06T16:00:00Z,2024-01-06T15:30:00Z,2024-01-06,32,WIND,4864
FUELHH,2024-01-06T15:30:00Z,2024-01-06T15:00:00Z,2024-01-06,31,WIND,4631
FUELHH,2024-01-06T15:00:00Z,2024-01-06T14:30:00Z,2024-01-06,30,WIND,4613
FUELHH,2024-01-06T14:30:00Z,2024-01-06T14:00:00Z,2024-01-06,29,WIND,4539
FUELHH,2024-01-06T14:00:00Z,2024-01-06T13:30:00Z,2024-01-06,28,WIND,4683
FUELHH,2024-01-06T13:30:00Z,2024-01-06T13:00:00Z,2024-01-06,27,WIND,4591
FUELHH,2024-01-06T13:00:00Z,2024-01-06T12:30:00Z,2024-01-06,26,WIND,4529
FUELHH,2024-01-06T12:30:00Z,2024-01-06T12:00:00Z,2024-01-06,25,WIND,4362
FUELHH,2024-01-06T12:00:00Z,2024-01-06T11:30:00Z,2024-01-06,24,WIND,4599
FUELHH,2024-01-06T11:30:00Z,2024-01-06T11:00:00Z,2024-01-06,23,WIND,4696
FUELHH,2024-01-06T11:00:00Z,2024-01-06T10:30:00Z,2024-01-06,22,WIND,4782
FUELHH,2024-01-06T10:30:00Z,2024-01-06T10:00:00Z,2024-01-06,21,WIND,4940
FUELHH,2024-01-06T10:00:00Z,2024-01-06T09:30:00Z,2024-01-06,20,WIND,5113
FUELHH,2024-01-06T09:30:00Z,2024-01-06T09:00:00Z,2024-01-06,19,WIND,5244
FUELHH,2024-01-06T09:00:00Z,2024-01-06T08:30:00Z,2024-01-06,18,WIND,5610
FUELHH,2024-01-06T08:30:00Z,2024-01-06T08:00:00Z,2024-01-06,17,WIND,5771
FUELHH,2024-01-06T08:00:00Z,2024-01-06T07:30:00Z,2024-01-06,16,WIND,5887
FUELHH,2024-01-06T07:30:00Z,2024-01-06T07:00:00Z,2024-01-06,15,WIND,6033
FUELHH,2024-01-06T07:00:00Z,2024-01-06T06:30:00Z,2024-01-06,14,WIND,5868
FUELHH,2024-01-06T06:30:00Z,2024-01-06T06:00:00Z,2024-01-06,13,WIND,5712
FUELHH,2024-01-06T06:00:00Z,2024-01-06T05:30:00Z,2024-01-06,12,WIND,5687
FUELHH,2024-01-06T05:30:00Z,2024-01-06T05:00:00Z,2024-01-06,11,WIND,5734
FUELHH,2024-01-06T05:00:00Z,2024-01-06T04:30:00Z,2024-01-06,10,WIND,5784
FUELHH,2024-01-06T04:30:00Z,2024-01-06T04:00:00Z,2024-01-06,9,WIND,5871
FUELHH,2024-01-06T04:00:00Z,2024-01-06T03:30:00Z,2024-01-06,8,WIND,5968
FUELHH,2024-01-06T03:30:00Z,2024-01-06T03:00:00Z,2024-01-06,7,WIND,6074
FUELHH,2024-01-06T03:00:00Z,2024-01-06T02:30:00Z,2024-01-06,6,WIND,6127
FUELHH,2024-01-06T02:30:00Z,2024-01-06T02:00:00Z,2024-01-06,5,WIND,6107
FUELHH,2024-01-06T02:00:00Z,2024-01-06T01:30:00Z,2024-01-06,4,WIND,6004
FUELHH,2024-01-06T01:30:00Z,2024-01-06T01:00:00Z,2024-01-06,3,WIND,5877
FUELHH,2024-01-06T01:00:00Z,2024-01-06T00:30:00Z,2024-01-06,2,WIND,5860
FUELHH,2024-01-06T00:30:00Z,2024-01-06T00:00:00Z,2024-01-06,1,WIND,5741
FUELHH,2024-01-06T00:00:00Z,2024-01-05T23:30:00Z,2024-01-05,48,WIND,5746
FUELHH,2024-01-05T23:30:00Z,2024-01-05T23:00:00Z,2024-01-05,47,WIND,5845
FUELHH,2024-01-05T23:00:00Z,2024-01-05T22:30:00Z,2024-01-05,46,WIND,6020
FUELHH,2024-01-05T22:30:00Z,2024-01-05T22:00:00Z,2024-01-05,45,WIND,6280
FUELHH,2024-01-05T22:00:00Z,2024-01-05T21:30:00Z,2024-01-05,44,WIND,6555
FUELHH,2024-01-05T21:30:00Z,2024-01-05T21:00:00Z,2024-01-05,43,WIND,6579
FUELHH,2024-01-05T21:00:00Z,2024-01-05T20:30:00Z,2024-01-05,42,WIND,6659
FUELHH,2024-01-05T20:30:00Z,2024-01-05T20:00:00Z,2024-01-05,41,WIND,7104
FUELHH,2024-01-05T20:00:00Z,2024-01-05T19:30:00Z,2024-01-05,40,WIND,7284
FUELHH,2024-01-05T19:30:00Z,2024-01-05T19:00:00Z,2024-01-05,39,WIND,7236
FUELHH,2024-01-05T19:00:00Z,2024-01-05T18:30:00Z,2024-01-05,38,WIND,7484
FUELHH,2024-01-05T18:30:00Z,2024-01-05T18:00:00Z,2024-01-05,37,WIND,7790
FUELHH,2024-01-05T18:00:00Z,2024-01-05T17:30:00Z,2024-01-05,36,WIND,7852
FUELHH,2024-01-05T17:30:00Z,2024-01-05T17:00:00Z,2024-01-05,35,WIND,7986
FUELHH,2024-01-05T17:00:00Z,2024-01-05T16:30:00Z,2024-01-05,34,WIND,8259
FUELHH,2024-01-05T16:30:00Z,2024-01-05T16:00:00Z,2024-01-05,33,WIND,8416
FUELHH,2024-01-05T16:00:00Z,2024-01-05T15:30:00Z,2024-01-05,32,WIND,8476
FUELHH,2024-01-05T15:30:00Z,2024-01-05T15:00:00Z,2024-01-05,31,WIND,8657
FUELHH,2024-01-05T15:00:00Z,2024-01-05T14:30:00Z,2024-01-05,30,WIND,8839
FUELHH,2024-01-05T14:30:00Z,2024-01-05T14:00:00Z,2024-01-05,29,WIND,8984
FUELHH,2024-01-05T14:00:00Z,2024-01-05T13:30:00Z,2024-01-05,28,WIND,8771
FUELHH,2024-01-05T13:30:00Z,2024-01-05T13:00:00Z,2024-01-05,27,WIND,8724
FUELHH,2024-01-05T13:00:00Z,2024-01-05T12:30:00Z,2024-01-05,26,WIND,8670
FUELHH,2024-01-05T12:30:00Z,2024-01-05T12:00:00Z,2024-01-05,25,WIND,8539
FUELHH,2024-01-05T12:00:00Z,2024-01-05T11:30:00Z,2024-01-05,24,WIND,8430
FUELHH,2024-01-05T11:30:00Z,2024-01-05T11:00:00Z,2024-01-05,23,WIND,8164
FUELHH,2024-01-05T11:00:00Z,2024-01-05T10:30:00Z,2024-01-05,22,WIND,7973
FUELHH,2024-01-05T10:30:00Z,2024-01-05T10:00:00Z,2024-01-05,21,WIND,8007
FUELHH,2024-01-05T10:00:00Z,2024-01-05T09:30:00Z,2024-01-05,20,WIND,8173
FUELHH,2024-01-05T09:30:00Z,2024-01-05T09:00:00Z,2024-01-05,19,WIND,8545
FUELHH,2024-01-05T09:00:00Z,2024-01-05T08:30:00Z,2024-01-05,18,WIND,8672
FUELHH,2024-01-05T08:30:00Z,2024-01-05T08:00:00Z,2024-01-05,17,WIND,8316
FUELHH,2024-01-05T08:00:00Z,2024-01-05T07:30:00Z,2024-01-05,16,WIND,8265
FUELHH,2024-01-05T07:30:00Z,2024-01-05T07:00:00Z,2024-01-05,15,WIND,8250
FUELHH,2024-01-05T07:00:00Z,2024-01-05T06:30:00Z,2024-01-05,14,WIND,8154
FUELHH,2024-01-05T06:30:00Z,2024-01-05T06:00:00Z,2024-01-05,13,WIND,7916
FUELHH,2024-01-05T06:00:00Z,2024-01-05T05:30:00Z,2024-01-05,12,WIND,7266
FUELHH,2024-01-05T05:30:00Z,2024-01-05T05:00:00Z,2024-01-05,11,WIND,6485
FUELHH,2024-01-05T05:00:00Z,2024-01-05T04:30:00Z,2024-01-05,10,WIND,6393
FUELHH,2024-01-05T04:30:00Z,2024-01-05T04:00:00Z,2024-01-05,9,WIND,6416
FUELHH,2024-01-05T04:00:00Z,2024-01-05T03:30:00Z,2024-01-05,8,WIND,6637
FUELHH,2024-01-05T03:30:00Z,2024-01-05T03:00:00Z,2024-01-05,7,WIND,6547
FUELHH,2024-01-05T03:00:00Z,2024-01-05T02:30:00Z,2024-01-05,6,WIND,6535
FUELHH,2024-01-05T02:30:00Z,2024-01-05T02:00:00Z,2024-01-05,5,WIND,5990
FUELHH,2024-01-05T02:00:00Z,2024-01-05T01:30:00Z,2024-01-05,4,WIND,6007
FUELHH,2024-01-05T01:30:00Z,2024-01-05T01:00:00Z,2024-01-05,3,WIND,5813
FUELHH,2024-01-05T01:00:00Z,2024-01-05T00:30:00Z,2024-01-05,2,WIND,5799
FUELHH,2024-01-05T00:30:00Z,2024-01-05T00:00:00Z,2024-01-05,1,WIND,5740
FUELHH,2024-01-05T00:00:00Z,2024-01-04T23:30:00Z,2024-01-04,48,WIND,5428
FUELHH,2024-01-04T23:30:00Z,2024-01-04T23:00:00Z,2024-01-04,47,WIND,5263
FUELHH,2024-01-04T23:00:00Z,2024-01-04T22:30:00Z,2024-01-04,46,WIND,5148
FUELHH,2024-01-04T22:30:00Z,2024-01-04T22:00:00Z,2024-01-04,45,WIND,5052
FUELHH,2024-01-04T22:00:00Z,2024-01-04T21:30:00Z,2024-01-04,44,WIND,5361
FUELHH,2024-01-04T21:30:00Z,2024-01-04T21:00:00Z,2024-01-04,43,WIND,5331
FUELHH,2024-01-04T21:00:00Z,2024-01-04T20:30:00Z,2024-01-04,42,WIND,5048
FUELHH,2024-01-04T20:30:00Z,2024-01-04T20:00:00Z,2024-01-04,41,WIND,4751
FUELHH,2024-01-04T20:00:00Z,2024-01-04T19:30:00Z,2024-01-04,40,WIND,4669
FUELHH,2024-01-04T19:30:00Z,2024-01-04T19:00:00Z,2024-01-04,39,WIND,4459
FUELHH,2024-01-04T19:00:00Z,2024-01-04T18:30:00Z,2024-01-04,38,WIND,4177
FUELHH,2024-01-04T18:30:00Z,2024-01-04T18:00:00Z,2024-01-04,37,WIND,3862
FUELHH,2024-01-04T18:00:00Z,2024-01-04T17:30:00Z,2024-01-04,36,WIND,3277
FUELHH,2024-01-04T17:30:00Z,2024-01-04T17:00:00Z,2024-01-04,35,WIND,3204
FUELHH,2024-01-04T17:00:00Z,2024-01-04T16:30:00Z,2024-01-04,34,WIND,3074
FUELHH,2024-01-04T16:30:00Z,2024-01-04T16:00:00Z,2024-01-04,33,WIND,3039
FUELHH,2024-01-04T16:00:00Z,2024-01-04T15:30:00Z,2024-01-04,32,WIND,3004
FUELHH,2024-01-04T15:30:00Z,2024-01-04T15:00:00Z,2024-01-04,31,WIND,2988
FUELHH,2024-01-04T15:00:00Z,2024-01-04T14:30:00Z,2024-01-04,30,WIND,3168
FUELHH,2024-01-04T14:30:00Z,2024-01-04T14:00:00Z,2024-01-04,29,WIND,3394
FUELHH,2024-01-04T14:00:00Z,2024-01-04T13:30:00Z,2024-01-04,28,WIND,3291
FUELHH,2024-01-04T13:30:00Z,2024-01-04T13:00:00Z,2024-01-04,27,WIND,3544
FUELHH,2024-01-04T13:00:00Z,2024-01-04T12:30:00Z,2024-01-04,26,WIND,4091
FUELHH,2024-01-04T12:30:00Z,2024-01-04T12:00:00Z,2024-01-04,25,WIND,4421
FUELHH,2024-01-04T12:00:00Z,2024-01-04T11:30:00Z,2024-01-04,24,WIND,4691
FUELHH,2024-01-04T11:30:00Z,2024-01-04T11:00:00Z,2024-01-04,23,WIND,5193
FUELHH,2024-01-04T11:00:00Z,2024-01-04T10:30:00Z,2024-01-04,22,WIND,6032
FUELHH,2024-01-04T10:30:00Z,2024-01-04T10:00:00Z,2024-01-04,21,WIND,6394
FUELHH,2024-01-04T10:00:00Z,2024-01-04T09:30:00Z,2024-01-04,20,WIND,6731
FUELHH,2024-01-04T09:30:00Z,2024-01-04T09:00:00Z,2024-01-04,19,WIND,6841
FUELHH,2024-01-04T09:00:00Z,2024-01-04T08:30:00Z,2024-01-04,18,WIND,6898
FUELHH,2024-01-04T08:30:00Z,2024-01-04T08:00:00Z,2024-01-04,17,WIND,6880
FUELHH,2024-01-04T08:00:00Z,2024-01-04T07:30:00Z,2024-01-04,16,WIND,7266
FUELHH,2024-01-04T07:30:00Z,2024-01-04T07:00:00Z,2024-01-04,15,WIND,7815
FUELHH,2024-01-04T07:00:00Z,2024-01-04T06:30:00Z,2024-01-04,14,WIND,8212
FUELHH,2024-01-04T06:30:00Z,2024-01-04T06:00:00Z,2024-01-04,13,WIND,8359
FUELHH,2024-01-04T06:00:00Z,2024-01-04T05:30:00Z,2024-01-04,12,WIND,8218
FUELHH,2024-01-04T05:30:00Z,2024-01-04T05:00:00Z,2024-01-04,11,WIND,7859
FUELHH,2024-01-04T05:00:00Z,2024-01-04T04:30:00Z,2024-01-04,10,WIND,7708
FUELHH,2024-01-04T04:30:00Z,2024-01-04T04:00:00Z,2024-01-04,9,WIND,7666
FUELHH,2024-01-04T04:00:00Z,2024-01-04T03:30:00Z,2024-01-04,8,WIND,7866
